date,temp_mean_today,temp_max_today,temp_min_today,humidity_mean_today,precipitation_sum_today,rain_sum_today,weather_code,wind_speed_max_today,wind_gusts_max_today,temp_mean_3d,humidity_mean_3d,precipitation_sum_3d,rain_sum_3d,temp_mean_7d,humidity_mean_7d,precipitation_sum_7d,rain_sum_7d,rain_days_7d,month,season
2024-04-05,30.371,35.9,27.1,67.708,0.5,0.5,3,22.5,38.9,30.515,66.583,0.7,0.7,30.504,67.905,1.7,1.7,5.0,4,Mùa khô
2024-04-06,30.25,35.7,26.5,62.125,0.0,0.0,0,19.8,33.8,30.432,65.417,0.7,0.7,30.476,66.976,1.7,1.7,5.0,4,Mùa khô
2024-04-07,30.571,37.2,26.2,66.25,0.0,0.0,3,22.7,38.9,30.397,65.361,0.5,0.5,30.492,66.512,1.1,1.1,4.0,4,Mùa khô
2024-04-08,30.821,36.6,26.5,66.583,0.0,0.0,0,22.1,36.4,30.547,64.986,0.0,0.0,30.52,66.095,0.9,0.9,3.0,4,Mùa khô
2024-04-09,31.221,39.1,26.6,61.583,0.0,0.0,3,23.9,40.7,30.871,64.806,0.0,0.0,30.63,65.185,0.7,0.7,2.0,4,Mùa khô
2024-04-10,31.458,38.0,26.8,56.333,0.0,0.0,3,23.9,39.2,31.167,61.5,0.0,0.0,30.767,63.857,0.7,0.7,2.0,4,Mùa khô
2024-04-11,31.412,39.2,26.6,55.917,0.4,0.4,3,20.7,35.3,31.364,57.944,0.4,0.4,30.872,62.357,0.9,0.9,2.0,4,Mùa khô
2024-04-12,31.358,39.2,26.7,58.958,0.0,0.0,3,23.5,43.2,31.41,57.069,0.4,0.4,31.013,61.107,0.4,0.4,1.0,4,Mùa khô
2024-04-13,30.675,35.2,27.5,65.417,0.2,0.2,3,18.5,32.4,31.149,60.097,0.6,0.6,31.074,61.577,0.6,0.6,2.0,4,Mùa khô
2024-04-14,30.629,37.2,26.3,64.917,0.0,0.0,1,24.5,41.0,30.888,63.097,0.2,0.2,31.082,61.387,0.6,0.6,2.0,4,Mùa khô
2024-04-15,30.717,36.4,26.9,65.917,0.1,0.1,0,21.2,34.9,30.674,65.417,0.3,0.3,31.067,61.292,0.7,0.7,3.0,4,Mùa khô
2024-04-16,31.125,37.8,27.0,64.542,0.0,0.0,0,25.2,40.7,30.824,65.125,0.1,0.1,31.054,61.714,0.7,0.7,3.0,4,Mùa khô
2024-04-17,30.996,36.7,27.1,62.5,0.0,0.0,3,19.7,34.2,30.946,64.319,0.1,0.1,30.988,62.595,0.7,0.7,3.0,4,Mùa khô
2024-04-18,30.721,37.2,25.8,64.417,0.0,0.0,0,20.8,33.8,30.947,63.819,0.0,0.0,30.889,63.81,0.3,0.3,2.0,4,Mùa khô
2024-04-19,30.546,36.7,26.5,67.417,0.7,0.7,0,19.0,33.1,30.754,64.778,0.7,0.7,30.773,65.018,1.0,1.0,3.0,4,Mùa khô
2024-04-20,30.767,36.3,26.6,63.375,0.2,0.2,3,18.5,32.8,30.678,65.069,0.9,0.9,30.786,64.726,1.0,1.0,3.0,4,Mùa khô
2024-04-21,31.025,37.2,26.5,60.625,0.1,0.1,3,19.8,34.6,30.779,63.806,1.0,1.0,30.842,64.113,1.1,1.1,4.0,4,Mùa khô
2024-04-22,31.229,36.7,27.0,62.958,0.0,0.0,3,18.8,31.3,31.007,62.319,0.3,0.3,30.915,63.69,1.0,1.0,3.0,4,Mùa khô
2024-04-23,31.213,37.1,26.5,61.625,0.0,0.0,3,18.5,31.7,31.156,61.736,0.1,0.1,30.928,63.274,1.0,1.0,3.0,4,Mùa khô
2024-04-24,31.688,37.8,27.5,65.333,0.0,0.0,3,20.0,34.9,31.376,63.306,0.0,0.0,31.027,63.679,1.0,1.0,3.0,4,Mùa khô
2024-04-25,32.133,38.3,27.9,65.833,0.0,0.0,0,20.8,35.3,31.678,64.264,0.0,0.0,31.229,63.881,1.0,1.0,3.0,4,Mùa khô
2024-04-26,32.017,37.7,28.4,65.833,0.3,0.3,3,21.4,38.5,31.946,65.667,0.3,0.3,31.439,63.655,0.6,0.6,3.0,4,Mùa khô
2024-04-27,32.071,38.2,27.8,66.083,0.0,0.0,0,18.4,33.1,32.074,65.917,0.3,0.3,31.625,64.042,0.4,0.4,2.0,4,Mùa khô
2024-04-28,32.125,37.9,28.0,64.125,0.6,0.6,0,18.0,31.0,32.071,65.347,0.9,0.9,31.782,64.542,0.9,0.9,2.0,4,Mùa khô
2024-04-29,32.075,38.5,27.5,66.458,0.3,0.3,3,21.8,35.3,32.09,65.556,0.9,0.9,31.903,65.042,1.2,1.2,3.0,4,Mùa khô
2024-04-30,32.092,38.2,27.8,66.792,0.2,0.2,3,20.9,36.0,32.097,65.792,1.1,1.1,32.029,65.78,1.4,1.4,4.0,4,Mùa khô
2024-05-01,32.229,37.8,28.1,64.958,0.0,0.0,3,19.2,31.3,32.132,66.069,0.5,0.5,32.106,65.726,1.4,1.4,4.0,5,Mùa mưa
2024-05-02,32.521,38.2,29.3,61.75,0.7,0.7,3,19.3,33.8,32.281,64.5,0.9,0.9,32.161,65.143,2.1,2.1,5.0,5,Mùa mưa
2024-05-03,32.533,37.8,28.9,62.125,0.1,0.1,3,19.5,34.9,32.428,62.944,0.8,0.8,32.235,64.613,1.9,1.9,5.0,5,Mùa mưa
2024-05-04,30.85,37.5,27.9,68.417,4.6,4.6,3,11.6,24.8,31.968,64.097,5.4,5.4,32.061,64.946,6.5,6.5,6.0,5,Mùa mưa
2024-05-05,29.692,34.9,27.1,75.833,8.0,8.0,3,16.4,33.1,31.025,68.792,12.7,12.7,31.713,66.619,13.9,13.9,6.0,5,Mùa mưa
2024-05-06,29.804,33.3,27.0,76.708,0.1,0.1,3,15.2,24.1,30.115,73.653,12.7,12.7,31.389,68.083,13.7,13.7,6.0,5,Mùa mưa
2024-05-07,29.483,33.4,26.6,77.917,9.8,9.8,0,16.8,38.2,29.66,76.819,17.9,17.9,31.016,69.673,23.3,23.3,6.0,5,Mùa mưa
2024-05-08,30.183,35.0,26.9,75.208,1.0,1.0,1,13.6,23.4,29.824,76.611,10.9,10.9,30.724,71.137,24.3,24.3,7.0,5,Mùa mưa
2024-05-09,30.375,35.5,27.5,73.917,3.6,3.6,3,20.7,34.9,30.014,75.681,14.4,14.4,30.417,72.875,27.2,27.2,7.0,5,Mùa mưa
2024-05-10,30.463,34.9,27.4,71.792,1.0,1.0,3,22.8,38.2,30.34,73.639,5.6,5.6,30.121,74.256,28.1,28.1,7.0,5,Mùa mưa
2024-05-11,30.629,36.1,27.4,73.75,2.2,2.2,2,20.6,34.6,30.489,73.153,6.8,6.8,30.09,75.018,25.7,25.7,7.0,5,Mùa mưa
2024-05-12,30.737,35.3,27.8,73.708,2.2,2.2,3,19.4,31.7,30.61,73.083,5.4,5.4,30.239,74.714,19.9,19.9,7.0,5,Mùa mưa
2024-05-13,30.396,35.2,26.7,74.625,7.4,7.4,51,23.2,39.2,30.588,74.028,11.8,11.8,30.324,74.417,27.2,27.2,7.0,5,Mùa mưa
2024-05-14,30.442,35.7,26.1,72.792,1.2,1.2,3,16.0,30.2,30.525,73.708,10.8,10.8,30.461,73.685,18.6,18.6,7.0,5,Mùa mưa
2024-05-15,30.129,35.2,26.9,73.833,7.7,7.7,3,25.9,45.0,30.322,73.75,16.3,16.3,30.453,73.488,25.3,25.3,7.0,5,Mùa mưa
2024-05-16,29.108,33.4,26.5,81.333,5.2,5.2,3,14.1,27.4,29.893,75.986,14.1,14.1,30.272,74.548,26.9,26.9,7.0,5,Mùa mưa
2024-05-17,29.258,32.6,26.5,81.25,4.1,4.1,3,17.2,33.5,29.499,78.806,17.0,17.0,30.1,75.899,30.0,30.0,7.0,5,Mùa mưa
2024-05-18,29.338,34.2,26.0,80.417,0.2,0.2,3,17.2,31.0,29.235,81.0,9.5,9.5,29.915,76.851,28.0,28.0,7.0,5,Mùa mưa
2024-05-19,29.112,33.5,26.4,82.583,6.1,6.1,3,11.5,28.4,29.236,81.417,10.4,10.4,29.683,78.119,31.9,31.9,7.0,5,Mùa mưa
2024-05-20,28.092,32.0,25.8,85.583,49.9,49.9,3,13.3,24.8,28.847,82.861,56.2,56.2,29.354,79.685,74.4,74.4,7.0,5,Mùa mưa
2024-05-21,27.871,32.2,25.4,84.792,34.2,34.2,3,10.1,22.7,28.358,84.319,90.2,90.2,28.987,81.399,107.4,107.4,7.0,5,Mùa mưa
2024-05-22,28.971,33.4,25.8,82.458,7.1,7.1,3,13.8,25.2,28.311,84.278,91.2,91.2,28.821,82.631,106.8,106.8,7.0,5,Mùa mưa
2024-05-23,28.958,32.4,26.5,84.542,9.1,9.1,3,15.2,29.2,28.6,83.931,50.4,50.4,28.8,83.089,110.7,110.7,7.0,5,Mùa mưa
2024-05-24,29.967,34.2,26.8,78.875,0.6,0.6,3,15.5,26.6,29.299,81.958,16.8,16.8,28.901,82.75,107.2,107.2,7.0,5,Mùa mưa
2024-05-25,30.25,33.7,27.2,78.292,0.6,0.6,3,14.8,24.5,29.725,80.569,10.3,10.3,29.032,82.446,107.6,107.6,7.0,5,Mùa mưa
2024-05-26,29.321,33.7,26.2,82.042,2.0,2.0,3,14.1,24.5,29.846,79.736,3.2,3.2,29.061,82.369,103.5,103.5,7.0,5,Mùa mưa
2024-05-27,30.096,34.5,27.1,80.0,1.4,1.4,3,10.4,19.4,29.889,80.111,4.0,4.0,29.348,81.571,55.0,55.0,7.0,5,Mùa mưa
2024-05-28,28.562,32.7,25.2,83.792,28.1,28.1,3,10.5,24.8,29.326,81.944,31.5,31.5,29.446,81.429,48.9,48.9,7.0,5,Mùa mưa
2024-05-29,28.929,33.8,26.6,83.458,20.8,20.8,3,16.3,31.0,29.196,82.417,50.3,50.3,29.44,81.571,62.6,62.6,7.0,5,Mùa mưa
2024-05-30,28.208,31.4,26.2,86.417,12.5,12.5,3,17.2,31.7,28.567,84.556,61.4,61.4,29.333,81.839,66.0,66.0,7.0,5,Mùa mưa
2024-05-31,27.738,32.0,25.9,86.292,15.2,15.2,3,19.4,32.8,28.292,85.389,48.5,48.5,29.015,82.899,80.6,80.6,7.0,5,Mùa mưa
2024-06-01,28.5,33.2,25.8,82.583,3.5,3.5,3,15.3,27.0,28.149,85.097,31.2,31.2,28.765,83.512,83.5,83.5,7.0,6,Mùa mưa
2024-06-02,29.354,33.7,25.6,80.042,0.4,0.4,3,12.3,25.9,28.531,82.972,19.1,19.1,28.77,83.226,81.9,81.9,7.0,6,Mùa mưa
2024-06-03,29.787,34.5,26.4,77.333,0.8,0.8,3,17.8,45.7,29.214,79.986,4.7,4.7,28.726,82.845,81.3,81.3,7.0,6,Mùa mưa
2024-06-04,30.346,34.5,26.4,75.833,0.0,0.0,3,10.2,19.1,29.829,77.736,1.2,1.2,28.98,81.708,53.2,53.2,6.0,6,Mùa mưa
2024-06-05,29.608,34.0,27.4,80.458,5.6,5.6,3,13.0,29.9,29.914,77.875,6.4,6.4,29.077,81.28,38.0,38.0,6.0,6,Mùa mưa
2024-06-06,30.0,34.2,27.0,77.208,0.1,0.1,3,9.9,23.0,29.985,77.833,5.7,5.7,29.333,79.964,25.6,25.6,6.0,6,Mùa mưa
2024-06-07,29.121,33.3,26.9,78.667,1.7,1.7,3,9.3,20.9,29.576,78.778,7.4,7.4,29.531,78.875,12.1,12.1,6.0,6,Mùa mưa
2024-06-08,28.933,34.0,26.0,78.833,12.7,12.7,3,12.6,22.7,29.351,78.236,14.5,14.5,29.593,78.339,21.3,21.3,6.0,6,Mùa mưa
2024-06-09,27.567,30.9,26.1,84.0,10.3,10.3,3,22.9,38.9,28.54,80.5,24.7,24.7,29.338,78.905,31.2,31.2,6.0,6,Mùa mưa
2024-06-10,27.162,31.0,25.6,84.083,10.2,10.2,3,18.7,33.8,27.888,82.306,33.2,33.2,28.962,79.869,40.6,40.6,6.0,6,Mùa mưa
2024-06-11,28.633,33.2,25.0,78.167,0.5,0.5,3,18.4,32.4,27.788,82.083,21.0,21.0,28.718,80.202,41.1,41.1,7.0,6,Mùa mưa
2024-06-12,28.867,33.5,25.5,77.833,2.3,2.3,3,18.5,32.0,28.221,80.028,13.0,13.0,28.612,79.827,37.8,37.8,7.0,6,Mùa mưa
2024-06-13,29.4,34.5,26.0,78.0,2.0,2.0,3,17.9,31.3,28.967,78.0,4.8,4.8,28.526,79.94,39.7,39.7,7.0,6,Mùa mưa
2024-06-14,28.992,33.8,26.4,81.5,10.7,10.7,3,19.2,34.6,29.086,79.111,15.0,15.0,28.508,80.345,48.7,48.7,7.0,6,Mùa mưa
2024-06-15,28.521,33.8,25.8,82.875,5.3,5.3,3,15.2,36.0,28.971,80.792,18.0,18.0,28.449,80.923,41.3,41.3,7.0,6,Mùa mưa
2024-06-16,28.6,33.2,26.0,78.25,0.2,0.2,3,16.2,25.9,28.704,80.875,16.2,16.2,28.596,80.101,31.2,31.2,7.0,6,Mùa mưa
2024-06-17,27.95,33.7,25.4,82.25,6.4,6.4,3,22.6,39.2,28.357,81.125,11.9,11.9,28.709,79.839,27.4,27.4,7.0,6,Mùa mưa
2024-06-18,28.625,34.0,25.4,80.958,8.5,8.5,1,16.6,30.2,28.392,80.486,15.1,15.1,28.708,80.238,35.4,35.4,7.0,6,Mùa mưa
2024-06-19,28.646,33.3,25.5,80.542,6.8,6.8,3,24.6,40.3,28.407,81.25,21.7,21.7,28.676,80.625,39.9,39.9,7.0,6,Mùa mưa
2024-06-20,27.417,31.8,26.0,86.667,31.0,31.0,51,18.1,33.8,28.229,82.722,46.3,46.3,28.393,81.863,68.9,68.9,7.0,6,Mùa mưa
2024-06-21,27.1,31.8,25.3,86.542,17.8,17.8,3,14.3,24.5,27.721,84.583,55.6,55.6,28.123,82.583,76.0,76.0,7.0,6,Mùa mưa
2024-06-22,26.408,28.6,25.1,89.0,32.5,32.5,51,20.6,40.3,26.975,87.403,81.3,81.3,27.821,83.458,103.2,103.2,7.0,6,Mùa mưa
2024-06-23,26.442,30.1,24.5,88.333,16.3,16.3,51,22.4,43.6,26.65,87.958,66.6,66.6,27.512,84.899,119.3,119.3,7.0,6,Mùa mưa
2024-06-24,26.75,30.6,24.4,87.417,16.3,16.3,51,20.9,40.7,26.533,88.25,65.1,65.1,27.341,85.637,129.2,129.2,7.0,6,Mùa mưa
2024-06-25,27.696,31.2,25.0,82.667,2.5,2.5,3,13.7,29.5,26.963,86.139,35.1,35.1,27.208,85.881,123.2,123.2,7.0,6,Mùa mưa
2024-06-26,28.171,32.5,24.6,79.458,1.3,1.3,3,11.6,23.8,27.539,83.181,20.1,20.1,27.14,85.726,117.7,117.7,7.0,6,Mùa mưa
2024-06-27,27.175,31.2,25.2,86.458,19.8,19.8,3,9.8,29.2,27.681,82.861,23.6,23.6,27.106,85.696,106.5,106.5,7.0,6,Mùa mưa
2024-06-28,27.471,31.3,24.9,86.083,9.3,9.3,3,17.3,29.9,27.606,84.0,30.4,30.4,27.159,85.631,98.0,98.0,7.0,6,Mùa mưa
2024-06-29,28.279,31.5,25.6,83.958,2.2,2.2,3,20.9,33.1,27.642,85.5,31.3,31.3,27.426,84.911,67.7,67.7,7.0,6,Mùa mưa
2024-06-30,28.008,32.7,25.5,82.75,4.8,4.8,3,11.7,27.7,27.919,84.264,16.3,16.3,27.65,84.113,56.2,56.2,7.0,6,Mùa mưa
2024-07-01,27.85,31.2,24.6,84.125,1.7,1.7,51,16.9,29.9,28.046,83.611,8.7,8.7,27.807,83.643,41.6,41.6,7.0,7,Mùa mưa
2024-07-02,27.321,32.3,25.1,85.833,17.1,17.1,51,12.5,32.4,27.726,84.236,23.6,23.6,27.754,84.095,56.2,56.2,7.0,7,Mùa mưa
2024-07-03,27.125,31.0,24.9,86.75,16.1,16.1,51,15.5,25.6,27.432,85.569,34.9,34.9,27.604,85.137,71.0,71.0,7.0,7,Mùa mưa
2024-07-04,26.246,29.7,24.0,89.292,19.7,19.7,51,12.5,29.5,26.897,87.292,52.9,52.9,27.471,85.542,70.9,70.9,7.0,7,Mùa mưa
2024-07-05,27.079,32.2,24.0,84.667,6.0,6.0,3,18.5,32.8,26.817,86.903,41.8,41.8,27.415,85.339,67.6,67.6,7.0,7,Mùa mưa
2024-07-06,27.846,32.2,24.1,82.375,7.3,7.3,3,15.2,25.6,27.057,85.444,33.0,33.0,27.354,85.113,72.7,72.7,7.0,7,Mùa mưa
2024-07-07,27.504,30.6,25.1,85.5,5.3,5.3,3,16.6,30.2,27.476,84.181,18.6,18.6,27.282,85.506,73.2,73.2,7.0,7,Mùa mưa
2024-07-08,27.612,31.3,25.1,86.042,2.1,2.1,3,15.6,27.7,27.654,84.639,14.7,14.7,27.248,85.78,73.6,73.6,7.0,7,Mùa mưa
2024-07-09,27.479,31.5,24.8,84.25,18.7,18.7,3,14.2,25.6,27.532,85.264,26.1,26.1,27.27,85.554,75.2,75.2,7.0,7,Mùa mưa
2024-07-10,27.25,31.6,24.6,85.042,2.1,2.1,3,18.9,37.1,27.447,85.111,22.9,22.9,27.288,85.31,61.2,61.2,7.0,7,Mùa mưa
2024-07-11,26.417,30.2,24.6,88.875,15.9,15.9,51,18.7,35.3,27.049,86.056,36.7,36.7,27.312,85.25,57.4,57.4,7.0,7,Mùa mưa
2024-07-12,26.467,30.4,24.5,88.0,12.8,12.8,3,20.6,39.2,26.711,87.306,30.8,30.8,27.225,85.726,64.2,64.2,7.0,7,Mùa mưa
2024-07-13,26.558,30.2,24.9,87.208,21.9,21.9,3,20.9,42.1,26.481,88.028,50.6,50.6,27.041,86.417,78.8,78.8,7.0,7,Mùa mưa
2024-07-14,26.692,30.9,25.2,86.083,19.5,19.5,3,27.0,48.6,26.572,87.097,54.2,54.2,26.925,86.5,93.0,93.0,7.0,7,Mùa mưa
2024-07-15,26.642,30.9,24.9,87.25,19.1,19.1,3,20.4,38.5,26.631,86.847,60.5,60.5,26.786,86.673,110.0,110.0,7.0,7,Mùa mưa
2024-07-16,26.321,30.5,24.5,89.417,15.4,15.4,3,18.9,38.9,26.551,87.583,54.0,54.0,26.621,87.411,106.7,106.7,7.0,7,Mùa mưa
2024-07-17,25.967,29.2,24.5,90.0,14.7,14.7,51,24.4,44.3,26.31,88.889,49.2,49.2,26.438,88.119,119.3,119.3,7.0,7,Mùa mưa
2024-07-18,26.592,31.0,24.5,88.542,17.7,17.7,51,21.8,44.3,26.293,89.319,47.8,47.8,26.463,88.071,121.1,121.1,7.0,7,Mùa mưa
2024-07-19,26.146,29.2,24.2,89.417,17.0,17.0,3,20.3,36.4,26.235,89.319,49.4,49.4,26.417,88.274,125.3,125.3,7.0,7,Mùa mưa
2024-07-20,26.046,28.9,24.3,90.0,17.1,17.1,51,15.2,33.1,26.261,89.319,51.8,51.8,26.343,88.673,120.5,120.5,7.0,7,Mùa mưa
2024-07-21,26.783,31.1,24.5,87.5,16.1,16.1,3,22.2,42.5,26.325,88.972,50.2,50.2,26.357,88.875,117.1,117.1,7.0,7,Mùa mưa
2024-07-22,26.979,31.3,25.0,87.708,14.3,14.3,3,23.1,46.1,26.603,88.403,47.5,47.5,26.405,88.94,112.3,112.3,7.0,7,Mùa mưa
2024-07-23,27.642,30.9,25.2,84.292,5.5,5.5,3,18.8,46.4,27.135,86.5,35.9,35.9,26.593,88.208,102.4,102.4,7.0,7,Mùa mưa
2024-07-24,28.025,31.6,25.2,82.167,7.0,7.0,3,20.3,44.6,27.549,84.722,26.8,26.8,26.888,87.089,94.7,94.7,7.0,7,Mùa mưa
2024-07-25,27.254,31.5,25.2,85.833,20.9,20.9,51,20.6,45.0,27.64,84.097,33.4,33.4,26.982,86.702,97.9,97.9,7.0,7,Mùa mưa
2024-07-26,27.012,29.3,24.6,88.083,5.8,5.8,3,20.6,40.7,27.431,85.361,33.7,33.7,27.106,86.512,86.7,86.7,7.0,7,Mùa mưa
2024-07-27,26.354,29.2,24.6,89.708,26.3,26.3,3,25.2,40.0,26.874,87.875,53.0,53.0,27.15,86.47,95.9,95.9,7.0,7,Mùa mưa
2024-07-28,26.767,29.5,24.9,86.625,2.1,2.1,3,14.8,29.9,26.711,88.139,34.2,34.2,27.148,86.345,81.9,81.9,7.0,7,Mùa mưa
2024-07-29,27.183,31.1,24.4,86.333,7.7,7.7,3,16.1,36.0,26.768,87.556,36.1,36.1,27.177,86.149,75.3,75.3,7.0,7,Mùa mưa
2024-07-30,27.371,32.1,24.4,86.875,9.7,9.7,3,13.6,37.8,27.107,86.611,19.5,19.5,27.138,86.518,79.5,79.5,7.0,7,Mùa mưa
2024-07-31,27.775,32.3,24.6,84.375,3.3,3.3,3,18.0,33.1,27.443,85.861,20.7,20.7,27.102,86.833,75.8,75.8,7.0,7,Mùa mưa
2024-08-01,27.825,32.0,25.4,84.667,23.1,23.1,3,19.9,33.8,27.657,85.306,36.1,36.1,27.184,86.667,78.0,78.0,7.0,8,Mùa mưa
2024-08-02,27.6,32.0,25.0,84.458,24.3,24.3,3,15.8,29.5,27.733,84.5,50.7,50.7,27.268,86.149,96.5,96.5,7.0,8,Mùa mưa
2024-08-03,27.287,31.3,24.5,85.708,8.4,8.4,3,11.3,28.8,27.571,84.944,55.8,55.8,27.401,85.577,78.6,78.6,7.0,8,Mùa mưa
2024-08-04,26.596,31.0,24.5,87.875,8.6,8.6,3,12.3,30.6,27.161,86.014,41.3,41.3,27.377,85.756,85.1,85.1,7.0,8,Mùa mưa
2024-08-05,26.3,31.2,23.8,89.417,27.2,27.2,3,16.8,30.2,26.728,87.667,44.2,44.2,27.251,86.196,104.6,104.6,7.0,8,Mùa mưa
2024-08-06,26.817,31.6,24.2,87.917,14.9,14.9,3,13.8,34.2,26.571,88.403,50.7,50.7,27.171,86.345,109.8,109.8,7.0,8,Mùa mưa
2024-08-07,27.042,30.6,24.4,87.458,14.6,14.6,3,15.1,29.5,26.719,88.264,56.7,56.7,27.067,86.786,121.1,121.1,7.0,8,Mùa mưa
2024-08-08,28.138,32.3,24.4,82.958,1.1,1.1,51,14.7,26.3,27.332,86.111,30.6,30.6,27.111,86.542,99.1,99.1,7.0,8,Mùa mưa
2024-08-09,28.342,32.3,25.5,81.833,3.0,3.0,51,13.3,23.8,27.84,84.083,18.7,18.7,27.217,86.167,77.8,77.8,7.0,8,Mùa mưa
2024-08-10,28.6,32.9,25.1,82.083,1.0,1.0,0,14.2,26.6,28.36,82.292,5.1,5.1,27.405,85.649,70.4,70.4,7.0,8,Mùa mưa
2024-08-11,28.617,32.9,25.5,82.583,4.6,4.6,1,18.2,36.0,28.519,82.167,8.6,8.6,27.693,84.893,66.4,66.4,7.0,8,Mùa mưa
2024-08-12,27.675,31.8,25.2,84.708,12.3,12.3,3,24.2,41.0,28.297,83.125,17.9,17.9,27.89,84.22,51.5,51.5,7.0,8,Mùa mưa
2024-08-13,28.133,32.7,24.4,82.292,0.2,0.2,0,17.1,29.9,28.142,83.194,17.1,17.1,28.078,83.417,36.8,36.8,7.0,8,Mùa mưa
2024-08-14,28.517,32.9,25.4,84.0,0.7,0.7,1,14.0,24.1,28.108,83.667,13.2,13.2,28.289,82.923,22.9,22.9,7.0,8,Mùa mưa
2024-08-15,28.279,32.5,25.0,84.708,13.1,13.1,1,12.0,23.0,28.31,83.667,14.0,14.0,28.309,83.173,34.9,34.9,7.0,8,Mùa mưa
2024-08-16,28.071,32.5,25.3,85.083,2.7,2.7,3,13.4,26.6,28.289,84.597,16.5,16.5,28.27,83.637,34.6,34.6,7.0,8,Mùa mưa
2024-08-17,27.833,32.3,25.2,85.375,4.1,4.1,3,13.2,32.4,28.061,85.056,19.9,19.9,28.161,84.107,37.7,37.7,7.0,8,Mùa mưa
2024-08-18,28.629,33.2,24.8,80.375,0.2,0.2,3,12.4,20.2,28.178,83.611,7.0,7.0,28.162,83.792,33.3,33.3,7.0,8,Mùa mưa
2024-08-19,29.108,33.6,25.4,78.167,0.1,0.1,3,12.2,19.4,28.524,81.306,4.4,4.4,28.367,82.857,21.1,21.1,7.0,8,Mùa mưa
2024-08-20,28.483,32.5,25.3,80.458,1.9,1.9,3,11.2,22.7,28.74,79.667,2.2,2.2,28.417,82.595,22.8,22.8,7.0,8,Mùa mưa
2024-08-21,28.183,33.2,24.9,81.667,4.8,4.8,3,13.6,24.5,28.592,80.097,6.8,6.8,28.37,82.262,26.9,26.9,7.0,8,Mùa mưa
2024-08-22,28.196,32.8,24.9,82.583,2.6,2.6,3,13.7,27.0,28.288,81.569,9.3,9.3,28.358,81.958,16.4,16.4,7.0,8,Mùa mưa
2024-08-23,27.767,31.6,24.8,83.208,1.4,1.4,3,15.2,33.5,28.049,82.486,8.8,8.8,28.314,81.69,15.1,15.1,7.0,8,Mùa mưa
2024-08-24,27.321,32.0,24.8,84.0,7.1,7.1,3,14.7,25.9,27.761,83.264,11.1,11.1,28.241,81.494,18.1,18.1,7.0,8,Mùa mưa
2024-08-25,26.8,31.8,23.8,84.792,13.0,13.0,3,14.4,26.3,27.296,84.0,21.5,21.5,27.98,82.125,30.9,30.9,7.0,8,Mùa mưa
2024-08-26,26.875,31.9,24.4,86.167,28.1,28.1,51,16.1,29.9,26.999,84.986,48.2,48.2,27.661,83.268,58.9,58.9,7.0,8,Mùa mưa
2024-08-27,26.771,30.6,24.7,88.708,5.8,5.8,51,21.4,34.9,26.815,86.556,46.9,46.9,27.416,84.446,62.8,62.8,7.0,8,Mùa mưa
2024-08-28,26.979,30.9,24.9,87.292,15.0,15.0,51,22.5,38.9,26.875,87.389,48.9,48.9,27.244,85.25,73.0,73.0,7.0,8,Mùa mưa
2024-08-29,26.858,30.0,23.9,84.708,7.9,7.9,3,22.9,41.8,26.869,86.903,28.7,28.7,27.053,85.554,78.3,78.3,7.0,8,Mùa mưa
2024-08-30,26.933,31.1,24.9,84.708,14.3,14.3,3,22.6,38.5,26.924,85.569,37.2,37.2,26.934,85.768,91.2,91.2,7.0,8,Mùa mưa
2024-08-31,26.662,30.0,24.6,86.708,18.2,18.2,53,18.2,36.0,26.818,85.375,40.4,40.4,26.84,86.155,102.3,102.3,7.0,8,Mùa mưa
2024-09-01,26.262,29.2,24.5,89.292,25.2,25.2,51,9.9,21.2,26.619,86.903,57.7,57.7,26.763,86.798,114.5,114.5,7.0,9,Mùa mưa
2024-09-02,26.121,28.4,24.1,89.417,14.8,14.8,3,20.5,34.6,26.349,88.472,58.2,58.2,26.655,87.262,101.2,101.2,7.0,9,Mùa mưa
2024-09-03,26.488,29.9,24.5,88.292,10.9,10.9,3,25.7,47.2,26.29,89.0,50.9,50.9,26.615,87.202,106.3,106.3,7.0,9,Mùa mưa
2024-09-04,27.067,30.6,24.9,86.333,3.7,3.7,3,22.6,49.0,26.558,88.014,29.4,29.4,26.627,87.065,95.0,95.0,7.0,9,Mùa mưa
2024-09-05,27.421,31.7,25.2,85.542,12.1,12.1,51,22.9,40.7,26.992,86.722,26.7,26.7,26.708,87.185,99.2,99.2,7.0,9,Mùa mưa
2024-09-06,27.071,30.6,25.6,86.125,5.7,5.7,3,28.4,44.6,27.186,86.0,21.5,21.5,26.727,87.387,90.6,90.6,7.0,9,Mùa mưa
2024-09-07,27.496,31.6,25.2,85.042,16.7,16.7,3,24.8,44.3,27.329,85.569,34.5,34.5,26.846,87.149,89.1,89.1,7.0,9,Mùa mưa
2024-09-08,27.717,31.5,25.3,84.667,18.1,18.1,3,18.7,39.6,27.428,85.278,40.5,40.5,27.054,86.488,82.0,82.0,7.0,9,Mùa mưa
2024-09-09,28.108,32.0,25.0,82.0,6.5,6.5,3,17.3,28.8,27.774,83.903,41.3,41.3,27.338,85.429,73.7,73.7,7.0,9,Mùa mưa
2024-09-10,27.529,32.5,25.2,86.042,7.5,7.5,3,17.6,30.2,27.785,84.236,32.1,32.1,27.487,85.107,70.3,70.3,7.0,9,Mùa mưa
