disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features
264,Dị dạng bẩm sinh khác của hệ xương và cơ - Other congenital malformations and deformations of the musculo skeletal system,5228,67,STRONG,NORMAL_MODEL,0.26654325369870024,0.14496402528874916,0.5884927210125505,0.022599658301124596,0.021574513050763876,0.22236908234681177,models/disease_264.txt,7864d51f0b2771ff829e84b77d3cfff9105961105a4cccb6f4a71b6a9b84e0c2,102946,187,DEMOGRAPHIC,6.217248937900877e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.1748583740374703, ""normalized_importance"": 0.5585550092498319}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.21764535680996644, ""normalized_importance"": 0.10347366710116888}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11523554361103536, ""normalized_importance"": 0.0547856588929743}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.081415921215045, ""normalized_importance"": 0.038707023444089335}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.06297064887340009, ""normalized_importance"": 0.029937711762718498}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06283302085728325, ""normalized_importance"": 0.029872280201337188}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05595869964122607, ""normalized_importance"": 0.02660406793399315}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04828265621558274, ""normalized_importance"": 0.02295469827262869}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04418732939861177, ""normalized_importance"": 0.02100768460810222}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.03898770024216393, ""normalized_importance"": 0.018535659914951593}]"
79,U ác bàng quang - Malignant neoplasm of bladder,605,95,STRONG,NORMAL_MODEL,0.266128763313094,0.17180792553080088,0.562063311156105,0.02735139623139046,0.0527972467890146,0.18598012029268896,models/disease_79.txt,15b3b56d28744b4ec666899b0e4d4c1c8737f7d1189d03d67f5d97bf2ddccd60,130368,41,DEMOGRAPHIC,1.1102230246251565e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.4452694226536487, ""normalized_importance"": 0.5354837444136411}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.35954692288794043, ""normalized_importance"": 0.13321497676670643}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0966378514101518, ""normalized_importance"": 0.035805087767084305}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08570802005277155, ""normalized_importance"": 0.031755498860461334}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08404380530025764, ""normalized_importance"": 0.03113889414080407}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.07173819089938786, ""normalized_importance"": 0.026579566742463822}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06563820730350721, ""normalized_importance"": 0.024319474606295556}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04701406774296232, ""normalized_importance"": 0.01741908369506214}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.044017433746130784, ""normalized_importance"": 0.01630880711402559}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.038040812363036816, ""normalized_importance"": 0.014094421652742118}]"
72,U ác mạc treo và các mô mềm - Malignantneoplasms of mesothelial and soft tissue,7090,78,STRONG,NORMAL_MODEL,0.2651750487799057,0.08374596551559466,0.6510789857044996,0.021589629882091045,0.03555937767640501,0.20802604122140964,models/disease_72.txt,9f3c87aae82c8099ed25b9eb74ee9ee3d1697514ff6e07f2c75a322f85a0574d,123195,36,DEMOGRAPHIC,7.105427357601002e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.7342106736978065, ""normalized_importance"": 0.6484263917641828}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1649185026772033, ""normalized_importance"": 0.06166350562132739}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.15562156039944547, ""normalized_importance"": 0.058187351987263866}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07949870223872471, ""normalized_importance"": 0.029724794930868974}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06754876193679497, ""normalized_importance"": 0.025256677654635483}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06673391779360179, ""normalized_importance"": 0.024952005070367326}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05389996574246805, ""normalized_importance"": 0.020153353241724906}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.042093960860873365, ""normalized_importance"": 0.01573905383587501}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04080248174928482, ""normalized_importance"": 0.015256166056975263}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0314659719433442, ""normalized_importance"": 0.011765218009568692}]"
261,Dị dạng bẩm sinh của bộ máy sinh dục tiết niệu - Congenital malformations of genital organs,7673,107,STRONG,NORMAL_MODEL,0.2639924959648946,0.09942348667145232,0.6365840173636529,0.03204988624663682,0.04193466316862615,0.19000794654963166,models/disease_261.txt,4d1f3cf1c66dc6f80610fdc2bf033a835d73497b607c21fb87303cfeceeedcac,171197,184,DEMOGRAPHIC,1.4210854715202004e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 2.156270043473415, ""normalized_importance"": 0.5762385643833744}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.22581114934653662, ""normalized_importance"": 0.060345452980278484}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.16983744655112448, ""normalized_importance"": 0.045387119612119525}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.16422024248590994, ""normalized_importance"": 0.043885985922401505}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.14402808143300228, ""normalized_importance"": 0.038489861289430015}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11668482879318659, ""normalized_importance"": 0.03118268902942938}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.10636659692590204, ""normalized_importance"": 0.028425259302027918}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07813023841521656, ""normalized_importance"": 0.02087941468907683}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07328719908308205, ""normalized_importance"": 0.019585167690446756}, {""feature"": ""wind_speed_max_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.06652639499272661, ""normalized_importance"": 0.01777841994338439}]"
154,Nhồi máu não - Cerebral infarction,735,30,STRONG,NORMAL_MODEL,0.26204634367202895,0.20253868165458688,0.5354149746733841,0.020506162189472026,0.02001433404326973,0.22152584743928716,models/disease_154.txt,d9e9f6534e8e532edf25610ae088a4d2e226bd8bd17e6d88e46687206bf8454b,56609,102,DEMOGRAPHIC,2.6645352591003757e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.782572643735351, ""normalized_importance"": 0.5152626649288152}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.1606993222730755, ""normalized_importance"": 0.10580789107506978}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07765252015086309, ""normalized_importance"": 0.051128089886187285}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06977470554080327, ""normalized_importance"": 0.04594116726336264}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06926064796094109, ""normalized_importance"": 0.04560270069332979}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.042688339691487505, ""normalized_importance"": 0.0281069212512121}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04227006781902517, ""normalized_importance"": 0.027831522051668146}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0379384320063356, ""normalized_importance"": 0.024979479841638747}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03270479448117905, ""normalized_importance"": 0.02153354029842673}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03086378599013464, ""normalized_importance"": 0.020321380700406184}]"
279,Thương tổn do chấn thương các nội tạng khác - Injury of other internal organs,1012,18,STRONG,NORMAL_MODEL,0.2615924598424799,0.08959302775307243,0.6488145124044478,0.002612140025930108,0.0159185845279254,0.24306173528862443,models/disease_279.txt,b710116fb85c1e55f7b84cf29c2a13af87817d01bbcedb99ec2db02e085bcfe3,36592,200,DEMOGRAPHIC,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.5683383686030231, ""normalized_importance"": 0.5246927284212826}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.13444663589934291, ""normalized_importance"": 0.12412178398316526}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06671061125024937, ""normalized_importance"": 0.06158755868899234}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05975801363819264, ""normalized_importance"": 0.05516888697472453}, {""feature"": ""precipitation_sum_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03772769597540351, ""normalized_importance"": 0.034830391245694634}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.030192173095378763, ""normalized_importance"": 0.02787356010701977}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02340341712272998, ""normalized_importance"": 0.021606147786027267}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02164715961773132, ""normalized_importance"": 0.019984762370199825}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01972069522043568, ""normalized_importance"": 0.018206241128869483}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.01954218837801896, ""normalized_importance"": 0.01804144274930606}]"
192,Bệnh khác của ruột non và màng bụng - Other diseases of intestine peritoneum,7590,81,STRONG,NORMAL_MODEL,0.26146044126794593,0.058491339921701205,0.680048218810353,0.022094129928269514,0.05209199390723599,0.18727431743244044,models/disease_192.txt,4b7f8cc2527503e6e0985410f6b9f6f27c61fd22fc46d553a3055ba829a9f5ce,127540,134,DEMOGRAPHIC,7.993605777301127e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.9062681917229243, ""normalized_importance"": 0.6071063739261907}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.22903188752416356, ""normalized_importance"": 0.07294184488416229}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.15291480970664242, ""normalized_importance"": 0.04870015459719048}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.11636739174462896, ""normalized_importance"": 0.037060569730997646}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0782783710580701, ""normalized_importance"": 0.024930016781616274}, {""feature"": ""wind_speed_mean_3d"", ""human_label"": ""Gió — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.06913553312100729, ""normalized_importance"": 0.02201821496303365}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.06594782133393247, ""normalized_importance"": 0.02100299572338216}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05972921305407406, ""normalized_importance"": 0.01902249962107875}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05882140474350253, ""normalized_importance"": 0.01873338174456788}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05869190787909989, ""normalized_importance"": 0.018692139713607253}]"
102,Nhiễm độc do tuyến giáp (cường giáp) - Thyrotoxicosis,648,38,STRONG,NORMAL_MODEL,0.2590887485434555,0.07120857056802941,0.6697026808885151,0.007751926251775297,0.043074945677938216,0.20826187661374196,models/disease_102.txt,a1cebc157dad1e816fb568829312c38b9839325986118174e439cc5de87db009,67010,63,DEMOGRAPHIC,5.329070518200751e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.9827724587767473, ""normalized_importance"": 0.49234757975231497}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.35401760054940656, ""normalized_importance"": 0.17735510113620015}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1105188988153846, ""normalized_importance"": 0.05536755925819707}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.07114045415725795, ""normalized_importance"": 0.03563981684061737}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07009845506206051, ""normalized_importance"": 0.03511779800701766}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06488168519535067, ""normalized_importance"": 0.032504310016932596}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0587106621486147, ""normalized_importance"": 0.029412761984097046}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.05096740285913624, ""normalized_importance"": 0.02553355786464645}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04589342071168924, ""normalized_importance"": 0.022991603409480463}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.034919028673727225, ""normalized_importance"": 0.017493672214024463}]"
139,Các bệnh khác của mắt và phần phụ mắt - Other diseases of the eye and adnexa,504,2,STRONG,VERY_SIMPLE_MODEL,0.25904204717998786,0.22679154467002047,0.5141664081499915,0.03423367654401034,0.0,0.22480837063597753,models/disease_139.txt,19ec117b4c58c88bf76a7da4071582eedbb9a4c0b23a2bff36d5524d9c731d98,8480,89,DEMOGRAPHIC,2.220446049250313e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.07159133276453762, ""normalized_importance"": 0.448487632381024}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02347993276577894, ""normalized_importance"": 0.14709126158084362}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.012283931581031792, ""normalized_importance"": 0.07695332910237963}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.010484193436239221, ""normalized_importance"": 0.06567877576896747}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.006910023269992631, ""normalized_importance"": 0.043288200629670065}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.005812399994552512, ""normalized_importance"": 0.03641208245950677}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0055696326419908985, ""normalized_importance"": 0.034891253736735746}, {""feature"": ""temperature_mean_current"", ""human_label"": ""Nhiệt độ — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.005464664691430381, ""normalized_importance"": 0.03423367654401034}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005372950880546826, ""normalized_importance"": 0.03365913059953002}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.005342257657225975, ""normalized_importance"": 0.0334668513036188}]"
127,"Tổn thương thần kinh, rễ và đám rối thần kinh - Nerve, nerve root and plexus disorders",1126,33,STRONG,NORMAL_MODEL,0.2579512344281508,0.10029936839177851,0.6417493971800706,0.01249420100306182,0.015021775293715248,0.23043525813137378,models/disease_127.txt,7a689baf50f1c82809a2f41ea12a231d695bb54d031537f4fae796306d10ca53,42008,80,DEMOGRAPHIC,1.7763568394002505e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.7891568821226957, ""normalized_importance"": 0.6359991166275044}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.09830024330433577, ""normalized_importance"": 0.07922235657080168}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0542868439463584, ""normalized_importance"": 0.04375097724739993}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05425546083538127, ""normalized_importance"": 0.04372568489893204}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.053131242898657616, ""normalized_importance"": 0.042819652612006015}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.046663675724229255, ""normalized_importance"": 0.037607296104892704}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02006097741891455, ""normalized_importance"": 0.016167588734441615}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01679935388093977, ""normalized_importance"": 0.01353897364419025}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.015332463773574698, ""normalized_importance"": 0.012356774218944969}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.011988815211912092, ""normalized_importance"": 0.009662053334283644}]"
