disease_id,disease_name,positive_fit_queries,n_estimators_locked,support_tier,model_complexity_flag,weather_importance,seasonal_importance,demographic_importance,weather_current_importance,weather_3d_importance,weather_7d_importance,model_path,model_sha256,model_bytes,manifest_index,top_feature_group,shap_additivity_max_abs_error,top_10_features,primary_example_warning
70,U ác hắc tố da - Malignant melanoma of skin,166,71,MODERATE,NORMAL_MODEL,0.49618242758807674,0.13382857697764097,0.36998899543428215,0.018575027518041812,0.05811454615785207,0.4194928539121829,models/disease_70.txt,a32de5f75bec347e247d75dc9c9ff70d200de78249ef40a69fbc81895d73b346,86762,35,WEATHER_7D,7.105427357601002e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.8781111074844251, ""normalized_importance"": 0.3130687285432633}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.29084543500891247, ""normalized_importance"": 0.10369372368116589}, {""feature"": ""rain_days_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2454569120434599, ""normalized_importance"": 0.08751157195328449}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.19138618222818277, ""normalized_importance"": 0.06823399478748673}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.1596528622662308, ""normalized_importance"": 0.056920266891018846}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.145625946707688, ""normalized_importance"": 0.05191931817067186}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.14139830127426203, ""normalized_importance"": 0.050412056083569884}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1307380368766716, ""normalized_importance"": 0.04661140330461862}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.09857592544223025, ""normalized_importance"": 0.035144800447387485}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.09611998597941884, ""normalized_importance"": 0.034269196166279776}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
168,Cúm - Influenza,14,200,LOW,NORMAL_MODEL,0.49430814655015015,0.33628821943900805,0.1694036340108418,0.08889299845443902,0.11905442380049007,0.2863607242952211,models/disease_168.txt,8358034e89ca85ccf06bc01ff2b2e69505e508a0411fb6ccbfd94786b4738223,158411,112,SEASONAL_CALENDAR,3.907985046680551e-14,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.1972083259114166, ""normalized_importance"": 0.15458727657413854}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.12157736945257963, ""normalized_importance"": 0.09530183043673475}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.11933306623506051, ""normalized_importance"": 0.09354257042273971}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.11022009508016124, ""normalized_importance"": 0.08639911242813479}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.09677661502041054, ""normalized_importance"": 0.07586106358810207}, {""feature"": ""humidity_max_current"", ""human_label"": ""Độ ẩm — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.08476690972778089, ""normalized_importance"": 0.06644691930658948}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0729940776134569, ""normalized_importance"": 0.05721845470852078}, {""feature"": ""humidity_max_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06789381398692962, ""normalized_importance"": 0.05322047003829369}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06551466006646535, ""normalized_importance"": 0.05135550351917998}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.05854032009150114, ""normalized_importance"": 0.045888471548551364}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
180,Sâu răng - Dental caries,14,200,LOW,NORMAL_MODEL,0.48514571111993615,0.3198366056159079,0.19501768326415597,0.05124653411755278,0.129289458385398,0.3046097186169854,models/disease_180.txt,44fa60d8fd2754269dac61ff89a73f776f10ccec4e816db546dbd10452692225,144939,122,SEASONAL_CALENDAR,1.5987211554602254e-14,"[{""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.30046003463485116, ""normalized_importance"": 0.22407286531982784}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.17454449647978948, ""normalized_importance"": 0.13016934348544631}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.14517510727186234, ""normalized_importance"": 0.10826665283139242}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.12840991114677824, ""normalized_importance"": 0.09576374029608005}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.11632473914783602, ""normalized_importance"": 0.08675103043276357}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.08202509048534531, ""normalized_importance"": 0.061171520117496436}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.06376942224595701, ""normalized_importance"": 0.047557064219229575}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.055996095814620485, ""normalized_importance"": 0.04175998199279395}, {""feature"": ""humidity_max_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.04979016583513262, ""normalized_importance"": 0.03713181068153108}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.04666915484146396, ""normalized_importance"": 0.03480426693050969}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
123,Xơ cứng nhiều nơi - Multiple sclerosis,168,1,MODERATE,VERY_SIMPLE_MODEL,0.4786637473948975,0.3782447810909234,0.14309147151417895,0.06942965696699153,0.01034184056019559,0.3988922498677104,models/disease_123.txt,95f77d1f4513f68900a1623972ab48db6c3958c8ef2dac5df4977e541db85049,6460,76,WEATHER_7D,1.3322676295501878e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.02706335123866654, ""normalized_importance"": 0.2774945403926949}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02638620105336966, ""normalized_importance"": 0.2705513692462732}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.01012126663412084, ""normalized_importance"": 0.10377858263223964}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.00982591998940868, ""normalized_importance"": 0.10075024069822854}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.009494150467425074, ""normalized_importance"": 0.09734843616163409}, {""feature"": ""wind_speed_mean_current"", ""human_label"": ""Gió — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.006771301482972485, ""normalized_importance"": 0.06942965696699153}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0038340881176003156, ""normalized_importance"": 0.03931288888193931}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.003022615900743671, ""normalized_importance"": 0.03099244445980311}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0010086139465619165, ""normalized_importance"": 0.01034184056019559}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
141,Mất thính giác - Hearing loss,28,1,LOW,VERY_SIMPLE_MODEL,0.47176563689770046,0.3031163933623237,0.22511796973997567,0.0,0.0,0.47176563689770046,models/disease_141.txt,3a4e4ff1228c8f6fe9cc9bb7052c278aa807afc13a77c3dc3e71056c091e53a1,5868,91,WEATHER_7D,1.7763568394002505e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.015077245615958974, ""normalized_importance"": 0.3031163933623237}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.011197543242996091, ""normalized_importance"": 0.22511796973997567}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.01107051106271345, ""normalized_importance"": 0.2225640857409335}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.007464424822117718, ""normalized_importance"": 0.1500665034075999}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.004931054528210142, ""normalized_importance"": 0.0991350477491671}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""weather_code_current"", ""human_label"": ""Trạng thái thời tiết — hiện tại"", ""feature_group"": ""WEATHER_CURRENT"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
101,Tổn thương tuyến giáp liên quan đến thiếu iod - Iodine deficiency- related thyroid disorders,28,198,LOW,NORMAL_MODEL,0.450220851384858,0.3057815510898476,0.24399759752529432,0.07317319033526426,0.1447503917038639,0.23229726934572986,models/disease_101.txt,d849052cc6e9d7418d4c7ba09cb1094d52edc107ed154b7b4c22debf80384e10,202937,62,SEASONAL_CALENDAR,2.220446049250313e-14,"[{""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.4600673146403122, ""normalized_importance"": 0.15622913540852582}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.4389489208008563, ""normalized_importance"": 0.14905777524934044}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.4119692893093429, ""normalized_importance"": 0.1398960626750509}, {""feature"": ""humidity_mean_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.30065374013167245, ""normalized_importance"": 0.10209565509958765}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.2584626777238636, ""normalized_importance"": 0.0877684621167685}, {""feature"": ""humidity_mean_3d"", ""human_label"": ""Độ ẩm — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.10968940097951539, ""normalized_importance"": 0.03724820201997292}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.09938963682306835, ""normalized_importance"": 0.03375061982304706}, {""feature"": ""temperature_min_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0922139434772051, ""normalized_importance"": 0.03131390603854928}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08402223423549139, ""normalized_importance"": 0.02853217473179144}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04955465436920286, ""normalized_importance"": 0.01682771316545626}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
130,Viêm mi mắt - Inflammation of eyelid,182,148,MODERATE,NORMAL_MODEL,0.4466785878645661,0.2326000497480395,0.32072136238739457,0.06425558710031398,0.09187437288612854,0.2905486278781236,models/disease_130.txt,30bc40d83f56427a2d9c9f9fd867db3f29aaad77d234c8fedd1fa39c0509b40d,190067,83,DEMOGRAPHIC,1.0658141036401503e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 1.0039595312861582, ""normalized_importance"": 0.28775493714132383}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.5091070327525129, ""normalized_importance"": 0.14592028626913744}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.21078276737721083, ""normalized_importance"": 0.06041456860258191}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2067736137990265, ""normalized_importance"": 0.059265464779241134}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.17476402434664143, ""normalized_importance"": 0.05009087445587354}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1294444962667263, ""normalized_importance"": 0.0371013887769001}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.11501785917914795, ""normalized_importance"": 0.03296642524607074}, {""feature"": ""temperature_mean_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.09152368337839094, ""normalized_importance"": 0.026232523260924807}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.08470965258619909, ""normalized_importance"": 0.024279485373257862}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.08210829935668734, ""normalized_importance"": 0.02353388536477787}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
132,"Viêm giác mạc, tổn thương khác của củng mạc và giác mạc - Keratitis and other disorders of sclera and cornea.",98,200,LOW,NORMAL_MODEL,0.44047875615920445,0.25196270751958005,0.30755853632121527,0.06362286379920093,0.06538377842219265,0.3114721139378109,models/disease_132.txt,9c0c1ab064c180ef07ac14a818b35f25b1ade4cf050b821ba7549a79b0e7f95c,242900,85,WEATHER_7D,1.7763568394002505e-14,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.8368293607330644, ""normalized_importance"": 0.20565222149298576}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.7569203648234225, ""normalized_importance"": 0.1860144514801172}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.41467189448900904, ""normalized_importance"": 0.10190631482822952}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2189263795696062, ""normalized_importance"": 0.0538015256329751}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.18605250222490133, ""normalized_importance"": 0.04572271503877677}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.1409042440645841, ""normalized_importance"": 0.03462745473496224}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.13564820433230076, ""normalized_importance"": 0.03333577413922815}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.132705021041666, ""normalized_importance"": 0.0326124819002347}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.12508685553816007, ""normalized_importance"": 0.030740304927231742}, {""feature"": ""temperature_max_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.12128033272794854, ""normalized_importance"": 0.029804845550665447}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
143,Thấp khớp cấp - Acute rheumatic heart disease,70,1,LOW,VERY_SIMPLE_MODEL,0.4304915854832417,0.5181629111451415,0.05134550337161679,0.0,0.13560347222865526,0.2948881132545864,models/disease_143.txt,2b87c23c8db41586ed3bbdbb001663c46376596ebca0cd708ed14741ad4b119a,6336,93,SEASONAL_CALENDAR,1.7763568394002505e-15,"[{""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.04214182900774312, ""normalized_importance"": 0.3844707833012185}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.021584682928489807, ""normalized_importance"": 0.19692263359760961}, {""feature"": ""temperature_max_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.014863491811909864, ""normalized_importance"": 0.13560347222865526}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.014653989421260866, ""normalized_importance"": 0.13369212784392295}, {""feature"": ""rain_max_daily_7d"", ""human_label"": ""Lượng mưa — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0071052312637798635, ""normalized_importance"": 0.06482285875679054}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.005627978814993391, ""normalized_importance"": 0.05134550337161679}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.0036327615088240584, ""normalized_importance"": 0.03314262090018624}, {""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""month"", ""human_label"": ""Yếu tố mùa vụ theo tháng"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}, {""feature"": ""season"", ""human_label"": ""Mùa mưa / mùa khô"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.0, ""normalized_importance"": 0.0}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
37,Viêm gan B cấp - Acute hepatitis B,84,39,LOW,NORMAL_MODEL,0.42801388567722753,0.21341778950903662,0.35856832481373574,0.01672327494611815,0.08449006464587758,0.3268005460852318,models/disease_37.txt,4414980f81cce3f7bbf416e79445b7915bf0b89163d427081fa976169362f0a9,44134,18,DEMOGRAPHIC,5.329070518200751e-15,"[{""feature"": ""age_group"", ""human_label"": ""Nhóm tuổi"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.34025227203769265, ""normalized_importance"": 0.22286849194766406}, {""feature"": ""wind_speed_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.2209583668678579, ""normalized_importance"": 0.1447298432781749}, {""feature"": ""gender"", ""human_label"": ""Giới tính"", ""feature_group"": ""DEMOGRAPHIC"", ""mean_abs_shap"": 0.20717229270191592, ""normalized_importance"": 0.13569983286607168}, {""feature"": ""day_of_year_cos"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.19559972122279373, ""normalized_importance"": 0.12811968788110947}, {""feature"": ""day_of_year_sin"", ""human_label"": ""Thời điểm trong năm"", ""feature_group"": ""SEASONAL_CALENDAR"", ""mean_abs_shap"": 0.1302242081227867, ""normalized_importance"": 0.08529810162792713}, {""feature"": ""temperature_mean_3d"", ""human_label"": ""Nhiệt độ — 3 ngày gần đây"", ""feature_group"": ""WEATHER_3D"", ""mean_abs_shap"": 0.0925312938921645, ""normalized_importance"": 0.06060888235723019}, {""feature"": ""temperature_min_7d"", ""human_label"": ""Nhiệt độ — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07513768248200217, ""normalized_importance"": 0.04921590055202089}, {""feature"": ""humidity_min_7d"", ""human_label"": ""Độ ẩm — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.07175938746755181, ""normalized_importance"": 0.047003085011610754}, {""feature"": ""wind_speed_mean_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.03334575150366437, ""normalized_importance"": 0.02184178611351037}, {""feature"": ""wind_gust_max_7d"", ""human_label"": ""Gió — 7 ngày gần đây"", ""feature_group"": ""WEATHER_7D"", ""mean_abs_shap"": 0.02777477235392479, ""normalized_importance"": 0.018192741496295302}]",DO_NOT_USE_AS_PRIMARY_WEATHER_EXAMPLE
